order_id,user_id,order_time,category,product,price,qty,is_purchase
O040719,u00860,2025/01/02 04:55:00,Sports,Jersey,78.9,2,1
O040720,u03767,2025-01-03 08:56:00,Book,Workbook,19.5,3,1
O040721,u03362,2025-01-02T09:21:00,Home,Lamp,105.6,3,1
O040722,u00130,2025/01/02 07:52:00,Food,  Chocolate ,36.7,1,1
O040723,u00687,2025-01-01T23:19:00,Beauty,Cleanser,19.56,1,1
O040724,u00782,2025-01-08 10:58:00,Beauty,MaskPack,7.01,1,1
O040725,u01445,2025/01/03 00:07:00,Beauty,Perfume,17.63,1,1
O040726,u03031,2025/01/06 14:05:00,Beauty,Shampoo,16.47,4,1
O040727,u02505,2025-01-01 09:02:00,Food,Noodles,71.09,1,1
O040728,u00185,2025-01-02 13:10:00,Food,Tea,32.43,1,1
O040729,u01691,2025-01-01T18:41:00,Fashion,Sneakers,10.01,3,1
O040730,u00448,2025-01-06 11:45:00,,Coffee,41.46,2,1
O040731,u00790,2025-01-04T04:10:00,IT,Router, 24.93 ,3,1
O040732,u00877,2025-01-03 08:47:00,Home,Lamp,17.94,4,1
O040733,u01166,2025-01-16 06:28:00,IT,Router,15.14,1,1
O040734,u01570,2025/01/02 13:00:00,IT,Keyboard,17.07,,1
O040735,u00993,2025-01-07 21:02:00,Sports,Bottle,97.47,5,1
O040736,  u01307 ,2025-01-03T01:50:00,Food,Chocolate,18.43,1,1
O040737,u00717,2025-01-02T22:45:00,  Fashion ,Socks,13.76, 1 ,1
O040738,u02104,2025/01/02 13:15:00,Sports,  YogaMat ,, 1 ,1
O040739,u01328,2025/01/02 06:59:00,Beauty,Shampoo,66.52,2,1
O040740,u02867,2025-01-02 06:36:00,Home,Chair,22.43,2,1
O040741,u02272,2025/01/03 01:53:00,Fashion,Socks,7.8,-4,1
O040742,u01982,2025-01-03 13:19:00,Beauty,Lotion,51.79,3,0
O040743,u03768,2025-01-05T08:25:00,Sports,  Shoes ,18.12,2,0
O040744,u03471,2025-01-01 12:26:00,Beauty,MaskPack,6.68,1,1
O040745,u03739,2025/01/07 06:23:00,Fashion,Tshirt,7.07,2,1
O040746,u01222,2025-01-03 15:28:00,Food,Coffee,22.01,1,0
O040747,u01922,2025-01-03 13:31:00,Food,Tea,85.34,1,1
O040748,u03949,2025-01-03T02:33:00,Sports,YogaMat,34.07,2,1
O040749,u02576,2025-01-19 21:53:00,Fashion,Socks,23.06,3,1
O040750,u01095,2025-01-04T21:30:00,Book,Textbook,14.49,3,1
O040751,u01241,2025-01-02 02:31:00,  Fashion ,Socks,27.3,1,1
O040752,u01001,2025-01-11 05:15:00,  IT ,Laptop,7.6,1,1
O040753,u03631,2025-01-03 16:40:00,Book,Comics,40.76,2,0
O040754,u00759,2025-01-08 05:20:00,Fashion,  Sneakers ,free,1,1
O040755,u02089,2025-01-05 02:30:00,Sports,Ball,18.07,1,1
O040756,  u03696 ,2025-01-03 18:31:00,Food,Tea,free,,1
O040757,u03986,2025/01/02 04:40:00,Book,Workbook,46.07,3,0
O040758,u02190,2025-01-04 17:06:00,,Tshirt,32.54,2,1
O040759,u01044,2025-01-03T23:11:00,Fashion,Sneakers,49.2,2,1
O040760,u01984,2025-01-04 09:33:00,Home,Lamp,12.46,2,1
O040761,u00826,2025-01-06T12:24:00,Home,Chair,27.09,3,1
O040762,,2025-01-02T14:12:00,Home,,33.21,1,1
O040763,u00725,2025/01/21 21:42:00,Book,Ebook,33.78,2,1
O040764,u00278,2025-01-02T02:22:00,Book,Magazine,23.26,1,1
O040765,u03201,2025-01-14 20:43:00,Beauty,Cleanser,21.88,2,1
O040766,u03529,2025-01-01T16:19:00,Home,Chair,15.19,2,1
O040767,u01147,2025-01-04 04:24:00,IT,Headset,31.15,1,0
O040768,u02954,2025/01/12 10:31:00,Book,Ebook,22.09,2,
O040769,u02210,2025-01-03 11:58:00,Home,Desk,15.17,2,1
O040770,u01928,2025-01-02 04:36:00,Sports,Dumbbell,16.84, 4 ,1
O040771,u02876,2025/01/02 09:56:00,Book,Magazine, 38.47 ,2,1
O040772,  u00431 ,2025-01-01 19:11:00,IT,  Monitor ,15.04,1,1
O040773,u00860,2025/01/11 06:23:00,Beauty,Shampoo,17.35,3,1
O040774,u00043,2025-01-13 12:08:00,IT,SSD,20.53,1,1
O040775,u01851,2025-01-01 19:54:00,Home,Desk,31.21,3,1
O040776,u01546,2025-01-02 18:42:00,Food,Noodles, 54.19 ,1,0
O040777,u03634,2025-01-02 18:18:00,Fashion,Tshirt,51.66,1,1
O040778,u03969,2025-01-02T16:59:00,Fashion,Sneakers,15.04,4,1
O040779,u03605,2025-01-04 18:56:00,Book,Comics,43.52,1,1
O040780,u03338,2025-01-10T00:36:00,Book,Workbook,34.54,3,1
O040781,u01616,2025-01-01T13:27:00,Home,Bedding,20.75,1,1
O040782,  u02114 ,2025-01-01T21:58:00,Sports,Bottle,35.2,2,1
O040783,u00840,2025-01-02 16:32:00,Book,Comics,645.4,2,0
O040784,u02677,2025-01-09T00:05:00,Food,Sauce,9.59,1,0
O040785,u03213,2025-01-09T20:52:00,Sports,Shoes,20.3,1,1
O040786,u01203,2025-01-03T07:09:00,Fashion,Cap,27.17,2,0
O040787,u01583,2025/01/06 00:29:00,IT,Headset,15.7,2,0
O040788,u01402,2025/01/04 22:12:00,Book,Magazine,25.31,4,1
O040789,u00631,2025-01-01 18:22:00,Food,Chocolate,6.06,1,1
O040790,u03037,2025/01/02 11:18:00,Book,Workbook,28.3,2,1
O040791,u01779,2025-01-04 09:14:00,Book,Workbook,29.75,3,1
O040792,u02909,2025/01/06 05:42:00,IT,,43.5,2,0
O040793,u00400,2025-01-19 21:52:00,Book,Ebook,22.94,1,1
O040794,u01621,2025-01-06 07:27:00,Sports,YogaMat,15.89,1,1
O040795,u01050,2025/01/03 22:11:00,Home,,8.28,1,1
O040796,u01170,2025-01-23T01:38:00,Sports,Bottle,29.95,1,1
O040797,u03100,2025-01-02 04:18:00,Beauty,Perfume,44.79,2,1
O040798,u02030,2025-01-02 10:17:00,Food,Cereal, 12.51 ,1,0
O040799,u03120,2025-01-02T18:01:00,Food,Tea,15.92,3,1
O040800,u03345,2025/01/05 12:05:00,Book,Novel,9.94,3,1
O040801,u03347,2025-01-04T11:35:00,,GPU,9.27,1,0
O040802,u03241,2025/01/06 18:44:00,Home,Desk,21.35,2,1
O040803,u02856,2025-01-06 18:23:00,IT,Laptop,37.21,5,1
O040804,u03815,2025-01-03T06:51:00,Food,,28.69,2,1
O040805,u02015,2025-01-04T12:27:00,Food,Cereal, 26.12 ,1,1
O040806,u01497,2025-01-05 15:02:00,Book,Textbook,23.67,3,0
O040807,u01696,2025-01-03 21:48:00,Food,Noodles,11.43,1,1
O040808,u00580,2025-01-17 05:53:00,Food,Cereal,30.81,3,1
O040809,u01560,2025-01-09 17:19:00,Fashion,Jeans,30.26,1,1
O040810,u02058,2025-01-03 05:48:00,Beauty,Perfume,8.34,3,1
O040811,u01851,2025/01/02 09:49:00,Sports,Dumbbell,23.76,3,1
O040812,u01155,2025-01-06 04:09:00,Sports,Dumbbell,45.4,1,1
O040813,u02119,2025-01-04 06:00:00,Sports,Ball,31.93,2,1
O040814,u00659,2025-01-01 12:35:00,  Home ,  Chair ,34.55,3,1
O040815,u03980,2025-01-06T09:39:00,,Vacuum,16.18,3,1
O040816,u00303,2025-01-22 08:55:00,Home,Desk,16.2,1,1
O040817,u01990,2025/01/02 11:02:00,IT,Headset,16.42,2,1
O040818,u03713,2025/01/06 01:01:00,Beauty,Perfume,17.19,4,1
O040819,u01270,2025-01-01T08:24:00,Book,Novel,5.23,4,1
O040820,u02577,2025-01-03 01:36:00,Beauty,Shampoo,9.29,1,1
O040821,u02689,2025-01-01 10:33:00,Fashion,Cap,24.32,2,1
O040822,u02327,2025-01-05 01:56:00,Book,Magazine,39.5,5,1
O040823,u02646,2025/01/04 10:54:00,Fashion,,13.76,3,1
O040824,u01073,2025-01-06 15:32:00,Fashion,Sneakers,29.99,1,1
O040825,u00264,2025-01-04T18:29:00,Food,,11.95,3,1
O040826,u01270,2025/01/03 18:45:00,Fashion,Jacket,9.13,1,1
O022069,u02256,2025-01-25T02:53:00,Home,Desk,22.19,5,1
O040828,u00914,2025-01-01 15:27:00,Sports,YogaMat,49.23,2,0
O040829,u03104,2025/01/06 09:58:00,Home,Desk,10.0,-2,1
O040830,u00629,2025-01-13 20:40:00,Home,Vacuum,15.85,2,1
O040831,u03245,2025-01-15T23:43:00,Food,  Tea ,26.23,1,1
O040832,u01213,2025-01-07T19:21:00,Beauty,MaskPack,73.66,NaN,1
O040833,u01099,2025/01/03 00:17:00,Beauty,Lotion,9.35,3,0
O040834,u02718,2025-01-02T23:59:00,Sports,Bottle,29.51,5,1
O040835,u01867,2025-01-02 03:32:00,Home,Bedding,29.29,1,1
O040836,u03313,2025-01-11 03:09:00,Book,Magazine,61.7,,1
O040837,u03143,2025/01/10 05:30:00,  IT ,Headset,66.18,4,1
O040838,u00316,2025-01-04 05:56:00,Food,Cereal,28.31,1,1
O040839,u00332,2025-01-04 04:02:00,Home,Vacuum,13.95,NaN,0
O040840,u02611,2025/01/07 21:15:00,Beauty,Shampoo,26.39,1,1
O040841,  u03185 ,2025-01-02 03:17:00,Home,Lamp,44.35,4,1
O040842,u03220,2025-01-22T04:01:00,Sports,Bottle,52.06,1,1
O040843,u03439,2025-01-08 20:43:00,IT,Router,23.95,1,1
O040844,u00284,2025-01-01T17:04:00,Beauty,MaskPack,67.53,1,1
O040845,u03222,2025-01-13 20:04:00,  Book ,Workbook,41.42,2,1
O040846,u00275,2025-01-06T10:38:00,Food,Tea,17.59,5,1
O040847,u02748,2025-01-05T16:56:00,Food,  Snack ,34.81,2,1
O040848,u01335,2025-01-01 16:35:00,Home,Bedding,10.49,1,1
O040849,u03294,2025/01/06 10:57:00,Home,Chair,21.63,2,1
O040850,u00141,2025-01-02 00:53:00,IT,SSD,58.45,2,1
O040851,u01792,2025-01-03 14:42:00,  IT ,SSD,28.44,3,1
O040852,u00012,2025-01-02 20:24:00,,Cleanser,25.56,1,1
O040853,u00806,2025/01/17 13:19:00,Sports,Bottle,33.35,4,1
O040854,u00599,2025-01-14 04:57:00,Book,Comics,37.94,1,1
O040855,u01126,2025-01-03 09:53:00,IT,SSD,25.67,1,1
O040856,u02190,2025-01-01T09:00:00,Book,Novel,44.82,1,1
O040857,u00125,2025-01-06 22:06:00,Sports,Ball,94.15,2,1
O040858,u02324,2025-01-14 21:41:00,Food,Chocolate,35.78,3,0
O040859,  u02460 ,2025-01-22T21:21:00,Book,Magazine,20.75,NaN,1
O040860,u01670,2025/01/06 12:06:00,Fashion,Jeans,18.49,3,1
O040861,u02670,2025-01-07T09:16:00,Fashion,Cap,54.25,1,1
O040862,u01120,2025-01-11 00:05:00,Sports,YogaMat,17.16,3,1
O040863,u00071,2025-01-01 23:05:00,Beauty,Perfume,82.69,1,1
O040864,u01243,2025/01/18 00:27:00,Home,Vacuum,10.54,2,1
O040865,u03426,2025-01-14T15:20:00,Fashion,Jacket,10.84,2,1
O040866,u01374,2025-01-01T19:12:00,Sports,YogaMat,18.5,1,1
O040867,u03213,2025/01/02 17:08:00,Fashion,Jacket,25.89,2,1
O040868,u02558,2025-01-05T20:38:00,Home,  Lamp ,82.41,1,1
O040869,u03555,2025-01-03 03:07:00,Book,Magazine,26.66,5,1
O040870,u03785,2025-01-09 12:25:00,IT,Monitor,23.37,1,1
O040871,u03365,2025-01-05T03:47:00,Home,AirFryer,71.04,5,1
O040872,u03891,2025/01/08 02:20:00,Fashion,Jeans,21.56,3,1
O040873,u02878,2025/01/10 22:53:00,Sports,Ball,28.83,2,1
O040874,u00414,2025-01-08 18:00:00,IT,Headset,77.49,-1,1
O040875,u00568,2025-01-01 18:32:00,Sports,Jersey,25.43,3,1
O040876,u02237,2025-01-18 08:02:00,Food,Tea,60.38,3,1
O040877,u02708,2025-01-07T02:34:00,,Shampoo,19.52, 2 ,1
O040878,u03664,2025-01-03 17:33:00,  IT ,GPU,21.86,3,1
O040879,u00570,2025-01-04 16:18:00,Sports,Dumbbell,16.42,6,1
O040880,u03068,2025-01-14T06:50:00,IT,Headset,45.09,1,0
O040881,u01542,2025-01-14T05:06:00,Beauty,Serum,9.2,3,0
O040882,  u03574 ,2025-01-14 07:20:00,Food,Cereal,14.82,1,1
O040883,u00807,2025-01-08T10:26:00,,Router,18.56,2,1
O040884,u02864,2025-01-06 16:33:00,IT,GPU,11.33,1,1
O040885,u01834,2025-01-04 08:01:00,Home,Lamp,11.86,2,1
O040886,u02711,2025/01/12 10:36:00,Sports,,16.11,3,1
O040887,u00818,2025/01/02 09:54:00,Food,Snack,34.86,2,0
O040888,u03893,2025-01-04T06:27:00,  Book ,Workbook,12.82,3,0
O040889,  u03112 ,2025-01-01T13:36:00,Beauty,Cleanser,,4,0
O040890,u02295,2025-01-04 12:18:00,Beauty,Perfume,45.1,1,0
O040891,u00230,2025-01-01 12:46:00,Home,Lamp,42.29,2,1
O040892,u00893,,Sports,Jersey,20.74,1,1
O040893,u00018,2025/01/03 09:53:00,IT,Headset,41.88,7,0
O040894,u02942,2025-01-05 00:41:00,Book,Textbook,21.61,4,0
O040895,u02307,2025-01-02T09:06:00,Food,Coffee,37.82, 2 ,1
O040896,u00387,2025-01-02 02:01:00,Book,Textbook,8.31,1,1
O040897,u03506,2025-01-06 14:26:00,Fashion,Socks,78.41,1,1
O040898,u00072,2025-01-18 02:38:00,Sports,Dumbbell,6.68, 3 ,1
O040899,u03105,2025/01/05 22:24:00,Sports,Jersey,16.83,1,1
O040900,u01586,2025-01-05T23:39:00,Book,Magazine,25.99,2,1
O040901,u00035,2025-01-20 06:51:00,Fashion,  Sneakers ,31.26,1,1
O040902,u01556,2025-01-03 04:42:00,IT,GPU,47.69,3,1
O040903,u01525,2025-01-05 19:06:00,Food,,-13.54,1,1
O040904,u02336,2025-01-01 13:29:00,IT,Monitor,19.15,3,1
O040905,u01906,2025/01/12 05:54:00,Book,Workbook,,1,1
O040906,u03928,2025-01-01T23:54:00,Home,Lamp,150.3,1,1
O040907,  u02110 ,2025-01-11T16:31:00,Book,  Magazine ,18.66,3,1
O040908,u01432,2025-01-05T12:40:00,Food,Chocolate,54.5,3,1
O040909,  u01660 ,2025-01-02 14:19:00,Fashion,Jeans,25.64,1,1
O040910,u02791,2025-01-05T13:03:00,IT,  Mouse ,43.9,3,1
O040911,u01320,2025/01/06 06:40:00,Beauty,Perfume,46.6,3,1
O040912,u01236,2025/01/05 00:13:00,Sports,YogaMat,19.48,3,0
O040913,u02132,2025-01-15 01:34:00,Fashion,Jeans,37.7,2,1
O040914,u02067,2025-01-06T17:08:00,Book,,48.83,1,1
O040915,u00910,2025/01/19 06:14:00,Fashion,Jacket,14.02,3,1
O040916,u00560,2025-01-11T06:15:00,Beauty,,25.78,2,1
O040917,u00463,2025-01-14T01:05:00,Fashion,Tshirt,14.48,2,1
O040918,u03613,2025-01-05 22:03:00,Book,Ebook,26.73,3,1
O040919,u03698,2025-01-04 18:11:00,Beauty,Perfume,12.63,1,1
O040920,u01590,2025-01-06T23:43:00,Beauty,Lotion,32.81,1,1
O040921,u01133,2025/01/15 06:15:00,Home,Vacuum,8.93,4,1
O040922,u03865,2025-01-04T15:51:00,IT,Laptop,,2,0
O040923,u03847,2025/01/12 20:16:00,Home,Desk,27.27,1,0
O040924,u00675,2025-01-04 13:21:00,  Home ,Vacuum,84.13,2,1
O040925,u03263,2025-01-01T15:18:00,Beauty,,36.07,2,1
O040926,u00895,2025-01-08 14:32:00,IT,Headset,8.72,1,1
O040927,u03718,2025-01-04 12:52:00,Beauty,Cleanser,24.31,3,0
O040928,u01860,2025-01-16 00:51:00,  Food ,Cereal,8.03,1,1
O040929,  u02093 ,2025/01/02 07:01:00,Book,Textbook,free,1,0
O040930,u00458,2025-01-02 02:54:00,Home,Bedding,32.34,2,1
O040931,u03779,2025-01-11T02:45:00,Fashion,Cap,38.37,6,1
O040932,u00039,2025-01-28T06:40:00,Beauty,Serum,23.84,5,1
O040933,u01190,2025-01-07T07:04:00,  Beauty ,  Serum ,26.59,1,1
O040934,u02304,2025-01-03 17:50:00,Sports,Jersey,free,3,1
O040935,u03986,2025-01-05T15:29:00,Fashion,Sneakers,22.41,2,0
O040936,u02667,2025-01-07 17:29:00,IT,Headset,28.98,1,1
O040937,u03282,2025/01/04 18:30:00,Fashion,Jacket,17.23,4,1
O040938,u03978,2025-01-05 05:32:00,Beauty,MaskPack,23.48,3,1
O040939,u03064,2025/01/01 10:12:00,Home,AirFryer,22.05,3,1
O040940,u00390,2025-01-09 08:42:00,Fashion,Cap,65.62,3,1
O040941,u01786,2025-01-01 09:03:00,Home,Vacuum,14.88,1,1
O040942,u01901,2025-01-10 13:33:00,Beauty,Perfume,18.93,4,1
O040943,u01500,2025-01-08 14:07:00,IT,Laptop,8.75,1,1
O040944,u00235,2025/01/08 15:12:00,Sports,  Ball ,44.46,2,1
O040945,u01511,2025-01-02 10:12:00,Home,Chair,18.65,7,1
O040946,u02182,2025-01-07 12:46:00,IT,  Router ,16.35,4,1
O040947,u03854,2025-01-03T00:34:00,Beauty,Cleanser,25.55,1,1
O040948,u02746,2025-01-09T01:35:00,Book,Magazine,,2,0
O040949,u02676,2025-01-04T20:14:00,IT,Monitor,19.29,1,1
O040950,u03650,2025-01-01T19:06:00,IT,Router,7.02,1,1
O040951,u01454,2025-01-15 13:38:00,IT,Laptop,50.38,1,0
O040952,u00042,2025-01-20T05:49:00,,Chocolate,14.15,3,1
O040953,u01349,2025-01-04T22:02:00,Sports,Shoes,26.83,1,1
O040954,u01870,2025-01-03T13:11:00,,Cap,35.94,1,1
O040955,u00072,2025-01-05T05:09:00,,Router,19.34,2,1
O040956,u02744,2025/01/07 10:28:00,Beauty,Lotion,19.05,2,1
O040957,u02063,2025-01-08T19:14:00,Beauty,Serum,19.08,1,1
O040958,u02740,2025/01/01 13:05:00,Fashion,Tshirt,22.94,1,1
O040959,u03471,2025/01/16 13:00:00,Beauty,Shampoo,11.81,0,1
O040960,u01837,2025-01-02 11:20:00,IT,Laptop,2.88,3,1
O040961,u02644,2025-01-04T08:23:00,  Fashion ,Cap,-31.47,1,1
O040962,  u00985 ,2025/01/02 21:21:00,Beauty,MaskPack,37.37,1,0
O040963,u03579,2025-01-06T10:43:00,Fashion,Jeans,10.44,3,1
O040964,u03310,2025-01-07T20:27:00,Sports,Bottle,44.99,-2,1
O040965,u02000,2025/01/01 20:48:00,Sports,Jersey,15.27,2,1
O040966,u03482,2025-01-04 19:23:00,Home,Vacuum,18.33,1,1
O040967,u02281,2025/01/02 06:44:00,Fashion,Socks,80.16,1,1
O040968,u00125,2025-01-02 14:04:00,Book,Magazine,57.31,3,1
O040969,u00502,2025/01/01 13:39:00,Food,Coffee,24.09,1,0
O040970,u01771,2025-01-25T15:17:00,Home,AirFryer,13.36, 2 ,1
O040971,u03106,2025-01-20 12:53:00,Sports,Bottle,4.5,1,1
O040972,u01901,2025-01-10 06:33:00,Fashion,Jacket,100.17,2,1
O040973,u02788,2025/01/02 15:34:00,Home,  AirFryer ,7.93,3,1
O040974,u03715,2025-01-04T14:50:00,  Food ,Sauce,18.22,5,1
O040975,u02352,2025/01/06 11:37:00,,Monitor,30.49,3,1
O040976,u01725,2025-01-05T23:46:00,Food,Chocolate,13.01,1,1
O040977,u00878,2025-01-10 06:53:00,Home,Desk,35.56,2,1
O040978,u02828,2025-01-01 12:43:00,IT,Keyboard,20.28,1,1
O040979,u00993,2025/01/16 00:00:00,Fashion,Cap,16.07,1,1
O040980,u02725,2025-01-01T16:03:00,Food,Tea,29.3,2,0
O040981,u01220,2025-01-03 21:04:00,Sports,  Dumbbell ,1205.83, 1 ,1
O040982,u01327,2025/01/05 22:34:00,IT,Laptop,9.39,6,1
O040983,u01283,2025-01-03 23:47:00,Fashion,  Tshirt , 30.8 ,1,1
O040984,u00931,2025-01-02 07:36:00,Book,Textbook,44.35,1,0
O040985,u01030,2025/01/06 01:16:00,Food,Chocolate,31.55,2,0
O040986,u00240,2025/01/05 18:57:00,Beauty,MaskPack,,2,1
O040987,u00228,2025-01-05T20:45:00,IT,Headset,26.44,3,1
O040988,u00633,2025-01-02T08:52:00,IT,,16.63,2,0
O040989,u01704,2025-01-11T15:18:00,Book,Ebook,19.02,1,1
O040990,u03905,2025-01-18T21:17:00,Sports,,5.62,3,1
O040991,u00586,2025-01-04T02:38:00,Sports,,8.58,6,1
O040992,u03357,2025/01/03 08:26:00,  Beauty ,Serum,free,3,1
O040993,u01383,2025-01-10 17:55:00,Home,Bedding,99.88,3,0
O040994,u02869,2025/01/03 21:54:00,Home,Bedding,14.86,1,1
O040995,u00236,2025-01-07T22:34:00,Book,Workbook, 27.94 ,3,1
O040996,u01774,2025-01-01T10:07:00,Home,Vacuum,35.44,1,1
O040997,u01024,2025-01-02 04:34:00,Sports,YogaMat,27.44,0,1
O040998,u02593,2025-01-06 22:46:00,IT,Laptop,7.85,6,1
O040999,u03467,2025-01-02 09:58:00,Food,Sauce,,5,1
O041000,u01706,2025-01-18T22:05:00,Home,Chair,25.26,1,1
O041001,u02539,2025-01-04 22:46:00,Sports,  Dumbbell ,18.36,4,1
O041002,u03255,2025-01-02 21:45:00,Book,,7.51,1,1
O041003,u00407,2025/01/14 07:17:00,Food,Noodles,42.51,1,1
O041004,u02736,2025-01-04 08:28:00,Book,Workbook,34.03,3,1
O041005,u00972,2025-01-06 19:28:00,Home,AirFryer,28.44,1,1
O041006,u01292,2025-01-21 02:51:00,Book,Textbook,34.98,2,1
O041007,u03132,2025/01/02 20:05:00,  Food ,Tea,25.91,1,1
O041008,u03747,2025-01-06 20:26:00,  Home ,Lamp,14.14,3,1
O041009,u03136,2025-01-02 19:48:00,Sports,Ball,21.33,1,1
O041010,u03655,2025-01-06 07:33:00,Fashion,  Sneakers ,81.99,3,0
O041011,u02152,2025-01-04 14:15:00,IT,Laptop,19.53,2,1
O041012,u01361,2025/01/02 05:10:00,Fashion,Cap,18.2,3,
O041013,u02647,2025-01-05 12:09:00,Fashion,Sneakers,8.6,4,0
O041014,u00595,2025-01-03T03:36:00,Sports,Shoes,51.77,1,1
O041015,u02352,2025-01-04 04:18:00,Beauty,MaskPack,67.67,0,1
O041016,u03696,2025-01-03 03:11:00,Sports,YogaMat,29.17,1,1
O041017,u00937,2025-01-05T08:03:00,Sports,YogaMat,23.71,1,1
O041018,u00691,2025/01/01 21:02:00,Fashion,Cap,16.76,1,0
O041019,u00415,2025/01/10 21:41:00,Beauty,Perfume,26.98,4,1
O041020,u03582,2025-01-10 09:22:00,Home,Chair, 16.06 ,2,1
O041021,u02680,2025-01-04T18:25:00,Food,Tea,10.32,1,1
O041022,u00301,2025-01-02 21:55:00,Sports,YogaMat,39.7,2,0
O041023,u03839,2025/01/07 16:16:00,IT,Headset,10.03,2,1
O041024,u02571,2025-01-08 09:12:00,Beauty,Serum, 33.28 ,1,1
O041025,u01864,2025-01-02 12:41:00,Sports,Bottle,20.99,1,1
O041026,u00888,2025-01-14T13:17:00,Beauty,Cleanser,36.87,1,1
O041027,u03732,2025-01-10T18:17:00,Fashion,Jeans,20.25,3,1
O041028,u02058,2025-01-02T04:22:00,Sports,Shoes,42.14,1,1
O041029,u03871,2025-01-01 18:47:00,Book,Magazine,29.24,4,1
O041030,u03387,2025-01-08T06:37:00,Sports,  Jersey ,18.39,3,1
O041031,u00386,2025/01/18 05:28:00,Sports,Ball,13.0,1,1
O039349,u03217,2025-01-16 05:02:00,Fashion,Tshirt,60.07,1,1
O041033,u02918,2025-01-02 04:44:00,Beauty,MaskPack,26.1,3,1
O041034,u00636,2025-01-01T21:42:00,Sports,,29.6,3,0
O041035,u01598,2025-01-07 15:36:00,Sports,Ball,13.08,4,1
O041036,u02991,2025-01-11 00:38:00,Book,Workbook,31.58,2,1
O041037,u02981,2025-01-04 22:22:00,Sports,Bottle,17.53,3,0
O041038,,2025/01/18 05:23:00,Food,Cereal,5.37,1,1
O041039,u02358,2025/01/30 23:52:00,Food,,18.21,4,1
O041040,u02854,2025-01-07T03:45:00,Book,Comics,17.89,3,1
O041041,u02010,2025/01/25 18:26:00,Fashion,Jeans,26.89,1,1
O041042,u00267,2025-01-11 10:02:00,IT,Mouse,26.11,4,1
O041043,u00486,2025-01-02 16:39:00,Sports,,39.42,3,1
O041044,u02859,2025-01-06 06:02:00,IT,Laptop,30.63, 1 ,1
O041045,u01238,2025/01/07 16:02:00,Food,Chocolate,-39.9,3,0
O041046,u02667,2025-01-04T13:59:00,Sports,Jersey,20.03,3,0
O041047,u02342,2025-02-22T06:40:00,Sports,Dumbbell,9.37,3,1
O041048,u01297,2025-01-05 03:39:00,Home,Vacuum,16.67,4,1
O041049,u03062,2025/01/18 10:05:00,Book,Comics,18.57, 1 ,1
O041050,u02177,2025-01-06T13:39:00,Fashion,Sneakers,88.3,2,1
O041051,u01130,2025-01-01 16:15:00,,Textbook,30.18,1,1
O041052,u02703,2025-01-02T12:38:00,Food,Cereal,18.76, 1 ,1
O041053,u01174,2025-01-05T10:20:00,IT,SSD,12.97,2,1
O041054,u00686,2025-01-07T05:19:00,Fashion,Sneakers,8.97,,1
O041055,u03610,2025-01-08 11:38:00,Book,Magazine,17.13,2,1
O041056,,2025-01-05 15:30:00,Fashion,Jacket,16.95,1,1
O041057,u00197,2025-01-03 13:21:00,Book,Textbook,10.33,1,1
O041058,u02884,2025-01-04T01:23:00,Food,Chocolate,36.42,NaN,1
O041059,u01551,2025-01-03 12:52:00,IT,Mouse,35.66,2,1
O041060,u01167,2025-01-02 07:17:00,IT,Keyboard,31.21,1,1
O041061,u01322,2025-01-12 21:16:00,IT,Keyboard,24.15,3,1
O041062,u02683,2025-01-18 08:28:00,Book,Comics,37.2,1,1
O041063,u01645,2025-01-01T13:12:00,  Book ,Workbook,14.14, 5 ,1
O041064,u03174,2025-01-12 18:23:00,Home,Bedding,13.62,1,1
O041065,u02959,2025/01/11 00:43:00,Sports,YogaMat,70.62,1,0
O041066,u02848,2025-01-03 01:33:00,Sports,,53.66,0,
O041067,u01111,2025-01-04 08:19:00,Food,Tea,38.91,1,1
O041068,u01997,2025/01/12 02:30:00,Home,Desk,36.47,5,1
O041069,u02591,2025/01/03 07:01:00,IT,Monitor,13.63,1,1
O041070,u00674,2025-01-05T09:27:00,Fashion,Jeans,30.98, 1 ,0
O041071,  u03208 ,2025-01-04 01:42:00,Fashion,,9.88,3,1
O041072,u03324,2025-01-02 06:23:00,Book,Comics,40.64,0,1
O041073,u02087,2025-01-14T07:29:00,Fashion,Jacket, 21.66 ,2,0
O041074,u02743,2025-01-13 21:45:00,Book,Novel,72.01,3,1
O041075,u02805,2025/01/08 03:46:00,Book,Novel,24.28,2,1
O041076,u01453,2025-01-01 22:50:00,Book,Comics, 18.42 ,2,0
O041077,u01901,2025/01/04 13:45:00,Fashion,Tshirt, 19.77 ,2,1
O041078,u03160,2025-01-03 15:51:00,Fashion,Sneakers,42.41,1,1
O041079,u00654,2025/01/12 11:53:00,,Comics,14.98,NaN,1
O041080,u02972,2025/01/06 03:43:00,  IT ,Mouse,39.25,2,1
O041081,u00584,2025-01-03 01:43:00,  Food ,Snack,20.62,1,1
O041082,u01948,2025-01-02 04:54:00,Beauty,Shampoo,53.17,3,
O041083,u02792,2025/01/03 01:40:00,Home,Chair,12.34,1,1
O041084,  u01482 ,2025-01-06 18:26:00,Beauty,Serum,27.09,3,1
O041085,u03303,2025/01/11 05:28:00,IT,Laptop,36.1, 3 ,1
O041086,u00224,2025-01-04 16:14:00,Sports,Jersey,6.26,3,1
O041087,u02533,2025-01-06 01:55:00,Home,,26.51,2,1
